,machine_id,time_stamp,cpu_util_precent,mem_util_percent,net_in,net_out,disk_io_percent
2170,m_1,30090,37,81,33.03,23.43,4
2171,m_1,30100,40,80,33.03,23.43,4
2172,m_1,30110,33,80,33.03,23.43,4
2173,m_1,30120,35,79,33.03,23.43,3
2174,m_1,30130,39,80,33.03,23.43,3
2175,m_1,30140,48,79,33.03,23.43,3
2176,m_1,30150,45,79,33.03,23.43,3
2177,m_1,30160,49,80,33.03,23.43,3
2178,m_1,30170,49,80,33.03,23.43,3
2179,m_1,30190,49,80,33.03,23.43,6
2180,m_1,30200,49,80,33.03,23.43,6
2181,m_1,30210,51,81,33.03,23.43,6
2182,m_1,30220,42,81,33.03,23.43,6
2183,m_1,30230,42,81,33.03,23.43,6
2184,m_1,30240,46,81,33.03,23.43,6
2185,m_1,30250,44,81,33.03,23.43,6
2186,m_1,30260,42,81,33.03,23.43,6
2187,m_1,30270,43,82,33.03,23.43,6
2188,m_1,30280,42,82,33.03,23.43,6
2189,m_1,30290,42,81,33.03,23.43,6
2190,m_1,30300,43,82,33.03,23.43,12
2191,m_1,30310,41,82,33.03,23.43,12
2192,m_1,30320,38,81,33.03,23.43,12
2193,m_1,30330,40,81,33.03,23.43,12
2194,m_1,30340,40,81,33.03,23.43,12
2195,m_1,30350,41,81,33.03,23.43,12
2196,m_1,30360,42,81,33.03,23.43,12
2197,m_1,30370,39,81,33.03,23.43,12
2198,m_1,30380,36,81,33.03,23.43,12
2199,m_1,30390,33,80,33.03,23.43,12
2200,m_1,30400,31,79,33.03,23.43,12
2201,m_1,30410,36,79,33.03,23.43,12
2202,m_1,30420,42,79,33.03,23.43,11
2203,m_1,30430,42,79,33.03,23.43,11
2204,m_1,30440,42,79,33.03,23.43,11
2205,m_1,30450,40,79,33.03,23.43,11
2206,m_1,30460,40,79,33.03,23.43,11
2207,m_1,30470,49,80,33.03,23.43,11
2208,m_1,30480,44,80,33.03,23.43,3
2209,m_1,30490,42,80,33.03,23.43,3
2210,m_1,30500,31,80,33.03,23.44,3
2211,m_1,30510,32,80,33.03,23.44,3
2212,m_1,30520,32,81,33.03,23.44,3
2213,m_1,30530,31,81,33.03,23.44,3
2214,m_1,30540,32,81,33.03,23.44,4
2215,m_1,30550,35,81,33.03,23.44,4
2216,m_1,30560,33,82,33.03,23.44,4
2217,m_1,30570,32,82,33.03,23.44,4
2218,m_1,30580,33,83,33.03,23.44,4
2219,m_1,30590,34,83,33.03,23.44,4
2220,m_1,30600,31,83,33.03,23.44,3
2221,m_1,30610,35,83,33.03,23.44,3
2222,m_1,30620,32,82,33.03,23.44,3
2223,m_1,30630,33,80,33.03,23.44,3
2224,m_1,30640,30,81,33.03,23.44,3
2225,m_1,30650,38,81,33.03,23.44,3
2226,m_1,30660,41,81,33.03,23.44,2
2227,m_1,30670,40,81,33.03,23.44,2
2228,m_1,30680,38,80,33.03,23.44,2
2229,m_1,30690,37,81,33.03,23.44,2
2230,m_1,30700,36,79,33.03,23.44,2
2231,m_1,30710,34,78,33.03,23.44,2
2232,m_1,30720,33,78,33.03,23.44,4
2233,m_1,30730,27,78,33.03,23.44,4
2234,m_1,30740,22,78,33.03,23.44,4
2235,m_1,30750,22,78,33.03,23.44,4
2236,m_1,30760,26,78,33.03,23.44,4
2237,m_1,30770,27,79,33.03,23.44,4
2238,m_1,30780,27,79,33.03,23.44,2
2239,m_1,30790,26,78,33.03,23.44,2
2240,m_1,30800,26,77,33.03,23.44,2
2241,m_1,30810,26,77,33.03,23.44,2
2242,m_1,30820,25,77,33.03,23.44,2
2243,m_1,30830,27,77,33.03,23.44,2
2244,m_1,30840,24,77,33.03,23.44,3
2245,m_1,30850,28,77,33.03,23.44,3
2246,m_1,30860,26,77,33.03,23.44,3
2247,m_1,30870,25,77,33.03,23.44,3
2248,m_1,30880,21,77,33.03,23.44,3
2249,m_1,30890,25,77,33.03,23.44,3
2250,m_1,30900,22,77,33.03,23.44,3
2251,m_1,30910,23,78,33.03,23.44,3
2252,m_1,30920,22,78,33.03,23.44,3
2253,m_1,30930,23,78,33.03,23.44,3
2254,m_1,30940,25,78,33.03,23.44,3
2255,m_1,30950,22,78,33.03,23.44,3
2256,m_1,30960,24,79,33.03,23.44,1
2257,m_1,30970,26,79,33.03,23.44,1
2258,m_1,30980,28,80,33.04,23.44,1
2259,m_1,30990,27,77,33.04,23.44,1
2260,m_1,31000,22,78,33.04,23.44,1
2261,m_1,31010,22,78,33.04,23.44,1
2262,m_1,31020,29,78,33.04,23.44,2
2263,m_1,31030,28,77,33.04,23.44,2
2264,m_1,31040,22,77,33.04,23.44,2
2265,m_1,31050,26,77,33.04,23.44,2
2266,m_1,31060,28,78,33.04,23.44,2
2267,m_1,31070,29,78,33.04,23.44,2
2268,m_1,31080,29,78,33.04,23.44,2
2269,m_1,31090,30,78,33.04,23.44,2
2270,m_1,31100,28,78,33.04,23.44,2
2271,m_1,31110,30,78,33.04,23.44,2
2272,m_1,31120,31,79,33.04,23.44,2
2273,m_1,31130,30,78,33.04,23.44,2
2274,m_1,31140,27,79,33.04,23.44,1
2275,m_1,31150,33,79,33.04,23.44,1
2276,m_1,31160,33,79,33.04,23.44,1
2277,m_1,31170,35,79,33.04,23.44,1
2278,m_1,31180,33,79,33.04,23.44,1
2279,m_1,31190,33,80,33.04,23.44,1
2280,m_1,31200,30,80,33.04,23.44,3
2281,m_1,31210,34,80,33.04,23.44,3
2282,m_1,31220,33,79,33.04,23.44,3
2283,m_1,31230,30,80,33.04,23.44,3
2284,m_1,31240,32,80,33.04,23.44,3
2285,m_1,31250,31,80,33.04,23.44,3
2286,m_1,31260,29,80,33.04,23.44,3
2287,m_1,31270,30,80,33.04,23.44,3
2288,m_1,31280,31,80,33.04,23.44,3
2289,m_1,31290,29,79,33.04,23.44,3
2290,m_1,31300,27,79,33.04,23.44,3
2291,m_1,31310,26,78,33.04,23.44,3
2292,m_1,31320,26,78,33.04,23.44,11
2293,m_1,31330,26,78,33.04,23.44,11
2294,m_1,31340,23,78,33.04,23.44,11
2295,m_1,31350,25,78,33.04,23.44,11
2296,m_1,31360,26,78,33.04,23.44,11
2297,m_1,31370,23,78,33.04,23.44,11
2298,m_1,31380,28,78,33.04,23.44,2
2299,m_1,31390,33,78,33.04,23.44,2
2300,m_1,31400,33,78,33.04,23.44,2
2301,m_1,31410,33,78,33.04,23.44,2
2302,m_1,31420,33,79,33.04,23.44,2
2303,m_1,31430,35,79,33.04,23.44,2
2304,m_1,31440,43,79,33.04,23.44,1
2305,m_1,31450,44,79,33.04,23.44,1
2306,m_1,31460,36,79,33.04,23.44,1
2307,m_1,31470,34,79,33.04,23.44,1
2308,m_1,31480,35,79,33.04,23.44,1
2309,m_1,31490,36,79,33.04,23.45,1
2310,m_1,31500,36,79,33.04,23.45,1
2311,m_1,31510,36,79,33.04,23.45,1
2312,m_1,31520,35,80,33.04,23.45,1
2313,m_1,31530,34,79,33.04,23.45,1
2314,m_1,31540,34,79,33.04,23.45,1
2315,m_1,31550,37,79,33.04,23.45,1
2316,m_1,31560,31,80,33.04,23.45,1
2317,m_1,31570,29,80,33.04,23.45,1
2318,m_1,31580,27,80,33.04,23.45,1
2319,m_1,31590,30,80,33.04,23.45,1
2320,m_1,31600,27,79,33.04,23.45,1
2321,m_1,31610,28,80,33.04,23.45,1
2322,m_1,31620,30,80,33.04,23.45,5
2323,m_1,31630,27,78,33.04,23.45,5
2324,m_1,31640,24,77,33.04,23.45,5
2325,m_1,31650,25,77,33.04,23.45,5
2326,m_1,31660,24,77,33.04,23.45,5
2327,m_1,31670,24,77,33.04,23.45,5
2328,m_1,31680,25,77,33.04,23.45,3
2329,m_1,31690,23,77,33.04,23.45,3
2330,m_1,31700,24,77,33.04,23.45,3
2331,m_1,31710,24,77,33.04,23.45,3
2332,m_1,31720,25,77,33.04,23.45,3
2333,m_1,31730,26,77,33.04,23.45,3
2334,m_1,31740,26,78,33.04,23.45,2
2335,m_1,31750,26,78,33.04,23.45,2
2336,m_1,31760,27,78,33.04,23.45,2
2337,m_1,31770,25,77,33.04,23.45,2
2338,m_1,31780,25,77,33.04,23.45,2
2339,m_1,31790,25,77,33.04,23.45,2
2340,m_1,31800,25,77,33.04,23.45,2
2341,m_1,31810,29,77,33.04,23.45,2
2342,m_1,31820,25,77,33.04,23.45,2
2343,m_1,31830,26,77,33.04,23.45,2
2344,m_1,31840,31,78,33.04,23.45,2
2345,m_1,31850,33,78,33.04,23.45,2
2346,m_1,31860,31,78,33.04,23.45,1
2347,m_1,31870,31,78,33.04,23.45,1
2348,m_1,31880,29,78,33.04,23.45,1
2349,m_1,31890,29,78,33.04,23.45,1
2350,m_1,31900,30,79,33.04,23.45,1
2351,m_1,31910,30,79,33.04,23.45,1
2352,m_1,31920,28,79,33.04,23.45,1
2353,m_1,31930,29,79,33.04,23.45,1
2354,m_1,31940,26,78,33.04,23.45,1
2355,m_1,31950,29,79,33.04,23.45,1
2356,m_1,31960,27,78,33.04,23.45,1
2357,m_1,31970,27,78,33.04,23.45,1
2358,m_1,31980,26,78,33.04,23.45,3
2359,m_1,31990,27,79,33.04,23.45,3
2360,m_1,32000,28,79,33.04,23.45,3
2361,m_1,32010,29,79,33.04,23.45,3
2362,m_1,32020,27,79,33.04,23.45,3
2363,m_1,32030,29,79,33.04,23.45,3
2364,m_1,32040,28,79,33.04,23.45,2
2365,m_1,32050,28,79,33.04,23.45,2
2366,m_1,32060,29,80,33.05,23.45,2
2367,m_1,32070,29,80,33.05,23.45,2
2368,m_1,32080,30,80,33.05,23.45,2
2369,m_1,32090,29,79,33.05,23.45,2
2370,m_1,32100,29,80,33.05,23.45,4
2371,m_1,32110,30,80,33.05,23.45,4
2372,m_1,32120,28,80,33.05,23.45,4
2373,m_1,32130,29,80,33.05,23.45,4
2374,m_1,32140,29,80,33.05,23.45,4
2375,m_1,32150,28,81,33.05,23.45,4
2376,m_1,32160,28,81,33.05,23.45,3
2377,m_1,32170,29,81,33.05,23.45,3
2378,m_1,32180,29,81,33.05,23.45,3
2379,m_1,32190,26,81,33.05,23.45,3
2380,m_1,32200,27,81,33.05,23.45,3
2381,m_1,32210,28,81,33.05,23.45,3
2382,m_1,32220,29,81,33.05,23.45,2
2383,m_1,32230,29,80,33.05,23.45,2
2384,m_1,32240,28,80,33.05,23.45,2
2385,m_1,32250,28,80,33.05,23.45,2
2386,m_1,32260,30,80,33.05,23.45,2
2387,m_1,32270,29,80,33.05,23.45,2
2388,m_1,32280,27,80,33.05,23.45,2
2389,m_1,32290,28,79,33.05,23.45,2
2390,m_1,32300,27,80,33.05,23.45,2
2391,m_1,32310,28,80,33.05,23.45,2
2392,m_1,32320,27,79,33.05,23.45,2
2393,m_1,32330,26,79,33.05,23.45,2
2394,m_1,32340,25,80,33.05,23.45,1
2395,m_1,32350,27,80,33.05,23.45,1
2396,m_1,32360,30,80,33.05,23.45,1
2397,m_1,32370,24,80,33.05,23.45,1
2398,m_1,32380,24,79,33.05,23.45,1
2399,m_1,32390,24,79,33.05,23.46,1
2400,m_1,32400,24,79,33.05,23.46,2
2401,m_1,32410,26,78,33.05,23.46,2
2402,m_1,32420,26,78,33.05,23.46,2
2403,m_1,32430,26,79,33.05,23.46,2
2404,m_1,32440,31,79,33.05,23.46,2
2405,m_1,32450,36,79,33.05,23.46,2
2406,m_1,32460,37,79,33.05,23.46,4
2407,m_1,32470,40,79,33.05,23.46,4
2408,m_1,32480,38,80,33.05,23.46,4
2409,m_1,32490,32,78,33.05,23.46,4
2410,m_1,32500,30,78,33.05,23.46,4
2411,m_1,32510,31,78,33.05,23.46,4
2412,m_1,32520,28,76,33.05,23.46,5
2413,m_1,32530,22,76,33.05,23.46,5
2414,m_1,32540,23,76,33.05,23.46,5
2415,m_1,32550,18,75,33.05,23.46,5
2416,m_1,32560,17,75,33.05,23.46,5
2417,m_1,32570,19,75,33.05,23.46,5
2418,m_1,32580,17,75,33.05,23.46,4
2419,m_1,32590,16,75,33.05,23.46,4
2420,m_1,32600,17,75,33.05,23.46,4
2421,m_1,32610,18,75,33.05,23.46,4
2422,m_1,32620,18,75,33.05,23.46,4
2423,m_1,32630,17,75,33.05,23.46,4
2424,m_1,32640,22,75,33.05,23.46,2
2425,m_1,32650,25,76,33.05,23.46,2
2426,m_1,32660,26,76,33.05,23.46,2
2427,m_1,32670,25,76,33.05,23.46,2
2428,m_1,32680,28,76,33.05,23.46,2
2429,m_1,32690,28,76,33.05,23.46,2
2430,m_1,32700,27,76,33.05,23.46,1
2431,m_1,32710,29,77,33.05,23.46,1
2432,m_1,32720,28,76,33.05,23.46,1
2433,m_1,32730,23,76,33.05,23.46,1
2434,m_1,32740,19,76,33.05,23.46,1
2435,m_1,32750,21,76,33.05,23.46,1
2436,m_1,32760,22,76,33.05,23.46,1
2437,m_1,32770,23,77,33.05,23.46,1
2438,m_1,32780,22,77,33.05,23.46,1
2439,m_1,32790,19,76,33.05,23.46,1
2440,m_1,32800,19,77,33.05,23.46,1
2441,m_1,32810,20,77,33.05,23.46,1
2442,m_1,32820,20,77,33.05,23.46,2
2443,m_1,32830,21,77,33.05,23.46,2
2444,m_1,32840,19,77,33.05,23.46,2
2445,m_1,32850,18,77,33.05,23.46,2
2446,m_1,32860,18,77,33.05,23.46,2
2447,m_1,32870,18,77,33.05,23.46,2
2448,m_1,32880,21,77,33.05,23.46,1
2449,m_1,32890,23,77,33.05,23.46,1
2450,m_1,32900,24,77,33.05,23.46,1
2451,m_1,32910,25,78,33.05,23.46,1
2452,m_1,32920,27,78,33.05,23.46,1
2453,m_1,32930,32,79,33.05,23.46,1
2454,m_1,32940,29,79,33.05,23.46,4
2455,m_1,32950,25,80,33.05,23.46,4
2456,m_1,32960,24,79,33.05,23.46,4
2457,m_1,32970,22,79,33.05,23.46,4
2458,m_1,32980,23,78,33.05,23.46,4
2459,m_1,32990,29,79,33.05,23.46,4
2460,m_1,33000,35,80,33.05,23.46,4
2461,m_1,33010,37,80,33.05,23.46,4
2462,m_1,33020,32,80,33.05,23.46,4
2463,m_1,33030,30,80,33.05,23.46,4
2464,m_1,33040,27,80,33.05,23.46,4
2465,m_1,33050,27,80,33.05,23.46,4
2466,m_1,33060,29,79,33.05,23.46,5
2467,m_1,33070,30,79,33.05,23.46,5
2468,m_1,33080,30,79,33.05,23.46,5
2469,m_1,33090,29,79,33.05,23.46,5
2470,m_1,33100,30,79,33.05,23.46,5
2471,m_1,33110,34,80,33.05,23.46,5
2472,m_1,33120,31,80,33.05,23.46,3
2473,m_1,33130,30,79,33.05,23.46,3
2474,m_1,33140,28,80,33.05,23.46,3
2475,m_1,33150,26,78,33.06,23.46,3
2476,m_1,33160,27,78,33.06,23.46,3
2477,m_1,33170,26,78,33.06,23.46,3
2478,m_1,33180,24,77,33.06,23.46,3
2479,m_1,33190,25,77,33.06,23.46,3
2480,m_1,33200,26,77,33.06,23.46,3
2481,m_1,33210,28,78,33.06,23.46,3
2482,m_1,33220,32,78,33.06,23.46,3
2483,m_1,33230,32,77,33.06,23.46,3
2484,m_1,33240,27,77,33.06,23.46,2
2485,m_1,33250,28,77,33.06,23.46,2
2486,m_1,33260,27,77,33.06,23.46,2
2487,m_1,33270,27,77,33.06,23.46,2
2488,m_1,33280,24,76,33.06,23.46,2
2489,m_1,33290,25,76,33.06,23.46,2
2490,m_1,33300,25,76,33.06,23.46,2
2491,m_1,33310,27,77,33.06,23.46,2
2492,m_1,33320,27,77,33.06,23.46,2
2493,m_1,33330,26,78,33.06,23.46,2
2494,m_1,33340,29,78,33.06,23.46,2
2495,m_1,33350,26,78,33.06,23.46,2
2496,m_1,33360,22,77,33.06,23.46,2
2497,m_1,33370,26,78,33.06,23.46,2
2498,m_1,33380,25,77,33.06,23.46,2
2499,m_1,33390,24,76,33.06,23.46,2
2500,m_1,33400,22,76,33.06,23.46,2
2501,m_1,33410,22,76,33.06,23.46,2
2502,m_1,33420,21,76,33.06,23.46,3
2503,m_1,33430,21,76,33.06,23.46,3
2504,m_1,33440,20,75,33.06,23.46,3
2505,m_1,33450,28,76,33.06,23.46,3
2506,m_1,33460,28,75,33.06,23.46,3
2507,m_1,33470,28,76,33.06,23.46,3
2508,m_1,33480,27,76,33.06,23.46,3
2509,m_1,33490,29,76,33.06,23.46,3
2510,m_1,33500,29,76,33.06,23.46,3
2511,m_1,33510,31,77,33.06,23.46,3
2512,m_1,33520,29,76,33.06,23.47,3
2513,m_1,33530,20,76,33.06,23.47,3
2514,m_1,33540,21,76,33.06,23.47,1
2515,m_1,33550,22,77,33.06,23.47,1
2516,m_1,33560,20,77,33.06,23.47,1
2517,m_1,33570,21,77,33.06,23.47,1
2518,m_1,33580,22,77,33.06,23.47,1
2519,m_1,33590,20,77,33.06,23.47,1
2520,m_1,33600,19,77,33.06,23.47,1
2521,m_1,33610,22,77,33.06,23.47,1
2522,m_1,33620,21,76,33.06,23.47,1
2523,m_1,33630,22,77,33.06,23.47,1
2524,m_1,33640,23,78,33.06,23.47,1
2525,m_1,33650,24,78,33.06,23.47,1
2526,m_1,33660,25,78,33.06,23.47,2
2527,m_1,33670,29,79,33.06,23.47,2
2528,m_1,33680,25,76,33.06,23.47,2
2529,m_1,33690,26,76,33.06,23.47,2
2530,m_1,33700,27,77,33.06,23.47,2
2531,m_1,33710,28,77,33.06,23.47,2
2532,m_1,33720,27,77,33.06,23.47,1
2533,m_1,33730,23,77,33.06,23.47,1
2534,m_1,33740,34,77,33.06,23.47,1
2535,m_1,33750,26,77,33.06,23.47,1
2536,m_1,33760,28,77,33.06,23.47,1
2537,m_1,33770,28,77,33.06,23.47,1
2538,m_1,33780,29,77,33.06,23.47,3
2539,m_1,33790,25,77,33.06,23.47,3
2540,m_1,33800,29,77,33.06,23.47,3
2541,m_1,33810,30,77,33.06,23.47,3
2542,m_1,33820,31,77,33.06,23.47,3
2543,m_1,33830,31,77,33.06,23.47,3
2544,m_1,33840,28,77,33.06,23.47,1
2545,m_1,33850,25,77,33.06,23.47,1
2546,m_1,33860,22,76,33.06,23.47,1
2547,m_1,33870,22,76,33.06,23.47,1
2548,m_1,33880,23,76,33.06,23.47,1
2549,m_1,33890,23,76,33.06,23.47,1
2550,m_1,33900,23,77,33.06,23.47,1
2551,m_1,33910,25,76,33.06,23.47,1
2552,m_1,33920,24,76,33.06,23.47,1
2553,m_1,33930,23,76,33.06,23.47,1
2554,m_1,33940,24,77,33.06,23.47,1
2555,m_1,33950,25,77,33.06,23.47,1
2556,m_1,33960,26,77,33.06,23.47,1
2557,m_1,33970,27,77,33.06,23.47,1
2558,m_1,33980,25,77,33.06,23.47,1
2559,m_1,33990,25,77,33.06,23.47,1
2560,m_1,34000,25,77,33.06,23.47,1
2561,m_1,34010,24,77,33.06,23.47,1
2562,m_1,34020,24,78,33.06,23.47,1
2563,m_1,34030,26,78,33.06,23.47,1
2564,m_1,34040,30,78,33.06,23.47,1
2565,m_1,34050,37,78,33.06,23.47,1
2566,m_1,34060,32,78,33.06,23.47,1
2567,m_1,34070,31,78,33.06,23.47,1
2568,m_1,34080,29,78,33.06,23.47,3
2569,m_1,34090,29,79,33.06,23.47,3
2570,m_1,34100,30,79,33.06,23.47,3
2571,m_1,34110,30,79,33.06,23.47,3
2572,m_1,34120,34,80,33.06,23.47,3
2573,m_1,34130,32,80,33.06,23.47,3
2574,m_1,34140,31,80,33.06,23.47,2
2575,m_1,34160,27,79,33.07,23.47,2
2576,m_1,34170,28,79,33.07,23.47,2
2577,m_1,34180,27,80,33.07,23.47,2
2578,m_1,34190,27,79,33.07,23.47,2
2579,m_1,34200,27,79,33.07,23.47,5
2580,m_1,34210,28,78,33.07,23.47,5
2581,m_1,34220,30,78,33.07,23.47,5
2582,m_1,34230,27,78,33.07,23.47,5
2583,m_1,34240,25,78,33.07,23.47,5
2584,m_1,34250,25,78,33.07,23.47,5
2585,m_1,34260,26,78,33.07,23.47,5
2586,m_1,34270,28,78,33.07,23.47,5
2587,m_1,34280,24,77,33.07,23.47,5
2588,m_1,34290,24,78,33.07,23.47,5
2589,m_1,34300,23,78,33.07,23.47,5
2590,m_1,34310,24,77,33.07,23.47,5
2591,m_1,34320,23,78,33.07,23.47,3
2592,m_1,34330,26,78,33.07,23.47,3
2593,m_1,34340,24,78,33.07,23.47,3
2594,m_1,34350,23,78,33.07,23.47,3
2595,m_1,34360,23,76,33.07,23.47,3
2596,m_1,34370,20,76,33.07,23.47,3
2597,m_1,34380,19,76,33.07,23.47,2
2598,m_1,34390,23,76,33.07,23.47,2
2599,m_1,34400,24,76,33.07,23.47,2
2600,m_1,34410,22,77,33.07,23.47,2
2601,m_1,34420,22,77,33.07,23.47,2
2602,m_1,34430,24,77,33.07,23.47,2
2603,m_1,34440,25,77,33.07,23.47,1
2604,m_1,34450,27,78,33.07,23.47,1
2605,m_1,34460,27,78,33.07,23.47,1
2606,m_1,34470,26,78,33.07,23.47,1
2607,m_1,34480,25,77,33.07,23.47,1
2608,m_1,34490,27,78,33.07,23.47,1
2609,m_1,34500,27,78,33.07,23.47,3
2610,m_1,34510,28,78,33.07,23.47,3
2611,m_1,34520,31,79,33.07,23.47,3
2612,m_1,34530,31,78,33.07,23.47,3
2613,m_1,34540,27,78,33.07,23.47,3
2614,m_1,34550,27,78,33.07,23.47,3
2615,m_1,34560,27,77,33.07,23.47,2
2616,m_1,34570,28,78,33.07,23.47,2
2617,m_1,34580,27,78,33.07,23.47,2
2618,m_1,34590,27,78,33.07,23.48,2
2619,m_1,34600,27,78,33.07,23.48,2
2620,m_1,34610,26,78,33.07,23.48,2
2621,m_1,34620,25,78,33.07,23.48,1
2622,m_1,34630,27,78,33.07,23.48,1
2623,m_1,34640,25,79,33.07,23.48,1
2624,m_1,34650,27,78,33.07,23.48,1
2625,m_1,34660,25,78,33.07,23.48,1
2626,m_1,34670,24,77,33.07,23.48,1
2627,m_1,34680,24,77,33.07,23.48,2
2628,m_1,34690,23,77,33.07,23.48,2
2629,m_1,34700,24,77,33.07,23.48,2
2630,m_1,34710,22,77,33.07,23.48,2
2631,m_1,34720,22,77,33.07,23.48,2
2632,m_1,34730,23,78,33.07,23.48,2
2633,m_1,34740,23,77,33.07,23.48,2
2634,m_1,34750,23,77,33.07,23.48,2
2635,m_1,34760,25,78,33.08,23.48,2
2636,m_1,34770,26,78,33.08,23.48,2
2637,m_1,34780,29,78,33.08,23.48,2
2638,m_1,34790,32,78,33.08,23.48,2
2639,m_1,34800,33,79,33.08,23.48,2
2640,m_1,34810,35,80,33.08,23.48,2
2641,m_1,34820,35,80,33.08,23.48,2
2642,m_1,34830,38,81,33.08,23.48,2
2643,m_1,34840,34,80,33.08,23.48,2
2644,m_1,34850,31,80,33.08,23.48,2
2645,m_1,34860,35,79,33.08,23.48,5
2646,m_1,34870,37,80,33.08,23.48,5
2647,m_1,34880,39,80,33.08,23.48,5
2648,m_1,34890,38,81,33.08,23.48,5
2649,m_1,34910,34,80,33.08,23.48,5
2650,m_1,34920,37,80,33.08,23.48,3
2651,m_1,34930,36,79,33.08,23.48,3
2652,m_1,34940,33,79,33.08,23.48,3
2653,m_1,34950,31,79,33.08,23.48,3
2654,m_1,34960,29,79,33.08,23.48,3
2655,m_1,34970,27,79,33.08,23.48,3
2656,m_1,34980,29,79,33.08,23.48,4
2657,m_1,34990,29,79,33.08,23.48,4
2658,m_1,35000,32,79,33.08,23.48,4
2659,m_1,35010,30,79,33.08,23.48,4
2660,m_1,35020,34,79,33.08,23.48,4
2661,m_1,35030,50,80,33.08,23.48,4
2662,m_1,35040,49,80,33.08,23.48,4
2663,m_1,35050,38,80,33.08,23.48,4
2664,m_1,35060,37,80,33.08,23.48,4
2665,m_1,35070,34,79,33.08,23.48,4
2666,m_1,35080,35,79,33.08,23.48,4
2667,m_1,35090,34,79,33.08,23.48,4
2668,m_1,35100,32,79,33.08,23.48,4
2669,m_1,35110,32,79,33.09,23.48,4
2670,m_1,35120,35,79,33.09,23.48,4
2671,m_1,35130,32,79,33.09,23.48,4
2672,m_1,35140,32,79,33.09,23.48,4
2673,m_1,35150,32,80,33.09,23.48,4
2674,m_1,35160,36,80,33.09,23.48,1
2675,m_1,35170,40,81,33.09,23.48,1
2676,m_1,35180,38,80,33.09,23.48,1
2677,m_1,35190,38,80,33.09,23.48,1
2678,m_1,35200,42,81,33.09,23.48,1
2679,m_1,35210,45,81,33.09,23.48,1
2680,m_1,35220,48,82,33.09,23.48,3
2681,m_1,35230,48,82,33.09,23.48,3
2682,m_1,35240,49,82,33.09,23.48,3
2683,m_1,35250,44,81,33.09,23.48,3
2684,m_1,35260,45,82,33.09,23.48,3
2685,m_1,35270,46,82,33.09,23.48,3
2686,m_1,35280,44,82,33.09,23.48,3
2687,m_1,35290,40,82,33.09,23.48,3
2688,m_1,35300,40,82,33.09,23.48,3
2689,m_1,35310,38,82,33.09,23.48,3
2690,m_1,35320,40,82,33.09,23.48,3
2691,m_1,35330,42,82,33.09,23.48,3
2692,m_1,35340,37,82,33.09,23.48,2
2693,m_1,35350,38,82,33.09,23.48,2
2694,m_1,35360,37,82,33.09,23.48,2
2695,m_1,35370,36,82,33.09,23.48,2
2696,m_1,35380,35,82,33.09,23.48,2
2697,m_1,35390,35,82,33.09,23.49,2
2698,m_1,35400,34,82,33.09,23.49,2
2699,m_1,35410,38,82,33.09,23.49,2
2700,m_1,35420,35,82,33.09,23.49,2
2701,m_1,35430,34,82,33.09,23.49,2
2702,m_1,35440,34,82,33.09,23.49,2
2703,m_1,35450,35,82,33.09,23.49,2
2704,m_1,39900,26,82,33.19,23.54,2
2705,m_1,39910,30,82,33.19,23.54,2
2706,m_1,39920,27,82,33.19,23.54,2
2707,m_1,39930,25,82,33.19,23.54,2
2708,m_1,39940,24,82,33.19,23.54,2
2709,m_1,39950,28,82,33.19,23.54,2
2710,m_1,39960,28,82,33.19,23.54,3
2711,m_1,39970,29,82,33.19,23.54,3
2712,m_1,39980,30,82,33.19,23.54,3
2713,m_1,39990,29,83,33.19,23.54,3
2714,m_1,40000,27,83,33.19,23.54,3
2715,m_1,40010,26,82,33.19,23.54,3
2716,m_1,40020,25,83,33.19,23.54,3
2717,m_1,40030,27,83,33.19,23.54,3
2718,m_1,40040,31,82,33.19,23.54,3
2719,m_1,40050,23,81,33.19,23.54,3
2720,m_1,40060,23,82,33.19,23.54,3
2721,m_1,40070,22,81,33.19,23.54,3
2722,m_1,40080,21,81,33.19,23.54,1
2723,m_1,40090,23,80,33.19,23.54,1
2724,m_1,40100,23,80,33.19,23.54,1
2725,m_1,40110,23,81,33.19,23.54,1
2726,m_1,40120,23,81,33.19,23.54,1
2727,m_1,40130,24,81,33.19,23.54,1
2728,m_1,40140,24,81,33.19,23.54,1
2729,m_1,40150,25,81,33.19,23.54,1
2730,m_1,40160,23,81,33.19,23.54,1
2731,m_1,40170,23,81,33.19,23.54,1
2732,m_1,40180,24,81,33.19,23.54,1
2733,m_1,40190,24,81,33.19,23.54,1
2734,m_1,40200,26,81,33.19,23.54,1
2735,m_1,40210,30,81,33.19,23.54,1
2736,m_1,40230,25,81,33.19,23.54,1
2737,m_1,40240,24,81,33.19,23.54,1
2738,m_1,40250,24,81,33.19,23.54,1
2739,m_1,40260,23,81,33.19,23.54,1
2740,m_1,40270,25,82,33.19,23.54,1
2741,m_1,40280,23,82,33.19,23.54,1
2742,m_1,40290,25,82,33.19,23.54,1
2743,m_1,40300,27,82,33.19,23.54,1
2744,m_1,40310,28,82,33.19,23.54,1
2745,m_1,40320,28,83,33.2,23.54,3
2746,m_1,40330,30,83,33.2,23.54,3
2747,m_1,40340,25,82,33.2,23.54,3
2748,m_1,40350,24,81,33.2,23.54,3
2749,m_1,40360,24,81,33.2,23.54,3
2750,m_1,40370,25,81,33.2,23.54,3
